route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
S53,CA_F0-Sunday-031000_MISC_409,CA_F0-Sunday,BAY RIDGE 86 ST STATION,0,S530127
S46,CA_F0-Sunday-031500_S4696_302,CA_F0-Sunday,ST GEORGE FERRY via CASTLETON,0,S460279
S40,CA_F0-Sunday-032000_MISC_403,CA_F0-Sunday,ST GEORGE FERRY via RICHMOND TERR,0,S400095
S48,CA_F0-Sunday-032000_S4898_302,CA_F0-Sunday,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_F0-Sunday-033000_MISC_405,CA_F0-Sunday,ARLINGTON HOLLAND AV via FOREST,1,S480093
S53,CA_F0-Sunday-033000_MISC_406,CA_F0-Sunday,PORT RICHMOND,1,S530128
S51,CA_F0-Sunday-033000_MISC_407,CA_F0-Sunday,ST GEORGE FERRY via BAY ST,0,S510105
S52,CA_F0-Sunday-033000_MISC_410,CA_F0-Sunday,S I HOSPITAL SEAVIEW AV,1,S520123
S51,CA_F0-Sunday-033000_MISC_411,CA_F0-Sunday,GRANT CITY via BAY ST,1,S510093
S40,CA_F0-Sunday-033000_S4090_303,CA_F0-Sunday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094
S46,CA_F0-Sunday-033000_S4696_303,CA_F0-Sunday,WEST SHORE PLZ via CASTLETON,1,S460283
S52,CA_F0-Sunday-033500_S4252_301,CA_F0-Sunday,ST GEORGE FERRY,0,S520127
S53,CA_F0-Sunday-034000_S53_302,CA_F0-Sunday,BAY RIDGE 86 ST STATION,0,S530127
S46,CA_F0-Sunday-034500_MISC_404,CA_F0-Sunday,ST GEORGE FERRY via CASTLETON,0,S460279
S52,CA_F0-Sunday-034500_MISC_408,CA_F0-Sunday,ST GEORGE FERRY,0,S520126
S40,CA_F0-Sunday-035000_S4090_302,CA_F0-Sunday,ST GEORGE FERRY via RICHMOND TERR,0,S400095
S48,CA_F0-Sunday-035000_S4898_301,CA_F0-Sunday,ST GEORGE FERRY via FOREST,0,S480103
S51,CA_F0-Sunday-035900_MISC_411,CA_F0-Sunday,ST GEORGE FERRY via BAY ST,0,S510105
S53,CA_F0-Sunday-036000_MISC_402,CA_F0-Sunday,BAY RIDGE 86 ST STATION,0,S530127
