route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-082000_S5181_303,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-084000_MISC_519,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-086000_S4898_306,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-088000_S5181_305,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-090000_MISC_543,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-091500_S5181_303,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-093000_MISC_545,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-094500_MISC_566,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-097500_MISC_564,GRANT CITY via BAY ST,1,S510093
S81,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-099000_S5181_306,LIMITED GRANT CITY via BAY ST,1,S810019
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-101500_S5181_304,GRANT CITY via BAY ST,1,S510093
S81,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-103000_MISC_537,LIMITED GRANT CITY via BAY ST,1,S810019
S81,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-105000_MISC_566,LIMITED GRANT CITY via BAY ST,1,S810019
S81,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-106500_MISC_495,LIMITED GRANT CITY via BAY ST,1,S810019
