route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,drt_advance_book_min,peak_offpeak
BX29,GH_F0-Weekday-085000_BX29_505,GH_F0-Weekday,CITY ISLAND,0,BX290067,0.0,0
BX30,GH_F0-Weekday-085000_BX30_207,GH_F0-Weekday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX41,GH_F0-Weekday-085000_BX41_10,GH_F0-Weekday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX12,GH_F0-Weekday-085000_BX5_320,GH_F0-Weekday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121525,0.0,0
BX4,GH_F0-Weekday-085100_BX44A_116,GH_F0-Weekday,WESTCHTR SQ via WESTCHTR AV,0,BX040204,0.0,0
BX28,GH_F0-Weekday-085200_BX26_103,GH_F0-Weekday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280289,0.0,0
BX40,GH_F0-Weekday-085200_BX402_37,GH_F0-Weekday,RIVER PARK TOWER via TREMONT,1,BX400112,0.0,0
BX4A,GH_F0-Weekday-085200_BX402_38,GH_F0-Weekday,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0063,0.0,0
BX5,GH_F0-Weekday-085200_BX5_317,GH_F0-Weekday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX41+,GH_F0-Weekday-085200_SBS41_518,GH_F0-Weekday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX26,GH_F0-Weekday-085300_BX26_118,GH_F0-Weekday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX5,GH_F0-Weekday-085300_BX5_309,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX12+,GH_F0-Weekday-085300_SBS12_210,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX41+,GH_F0-Weekday-085300_SBS41_515,GH_F0-Weekday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX16,GH_F0-Weekday-085500_BX16_7,GH_F0-Weekday,NORWOOD 205 ST STA via MUNDY LA,1,BX160106,0.0,0
BX26,GH_F0-Weekday-085500_BX30_203,GH_F0-Weekday,CO-OP CITY EARHART LANE via ALLERTON AV,0,BX260071,0.0,0
BX40,GH_F0-Weekday-085500_BX402_35,GH_F0-Weekday,THROGGS NECK FORT SCHUYLR via TREMONT,0,BX400134,0.0,0
BX12+,GH_F0-Weekday-085500_SBS12_220,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX22,GH_F0-Weekday-085700_BX22_10,GH_F0-Weekday,CASTLE HILL ZEREGA AV,1,BX220112,0.0,0
BX41,GH_F0-Weekday-085800_BX41_8,GH_F0-Weekday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX12+,GH_F0-Weekday-085800_SBS12_209,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX34,GH_F0-Weekday-086000_BX34_102,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,1,BX340045,0.0,0
BX34,GH_F0-Weekday-086000_BX34_105,GH_F0-Weekday,WOODLAWN KATONAH AV,0,BX340047,0.0,0
BX42,GH_F0-Weekday-086000_BX44A_107,GH_F0-Weekday,RIVER PARK TOWER via TREMONT,1,BX420119,0.0,0
BX5,GH_F0-Weekday-086100_BX12_10,GH_F0-Weekday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX5,GH_F0-Weekday-086100_BX12_11,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX22,GH_F0-Weekday-086100_BX22_27,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,0,BX220111,0.0,0
BX30,GH_F0-Weekday-086100_BX238_9,GH_F0-Weekday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX12+,GH_F0-Weekday-086100_SBS12_235,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX12,GH_F0-Weekday-086200_BX12_13,GH_F0-Weekday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121525,0.0,0
BX12,GH_F0-Weekday-086200_BX12_16,GH_F0-Weekday,PELHAM BAY,0,BX121521,0.0,0
BX41,GH_F0-Weekday-086200_BX41_14,GH_F0-Weekday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX4A,GH_F0-Weekday-086300_BX44A_109,GH_F0-Weekday,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0179,0.0,0
BX38,GH_F0-Weekday-086400_BX238_12,GH_F0-Weekday,CO-OP CITY BAY PLAZA via GUNHILL,0,BX380083,0.0,0
BX28,GH_F0-Weekday-086400_BX238_18,GH_F0-Weekday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280271,0.0,0
BX12+,GH_F0-Weekday-086400_SBS12_226,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX41+,GH_F0-Weekday-086400_SBS41_513,GH_F0-Weekday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX16,GH_F0-Weekday-086500_BX16_12,GH_F0-Weekday,PELHAM ROPES AV via MUNDY LA,0,BX160101,0.0,0
BX28,GH_F0-Weekday-086500_BX238_8,GH_F0-Weekday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280289,0.0,0
BX30,GH_F0-Weekday-086500_BX30_202,GH_F0-Weekday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX41+,GH_F0-Weekday-086500_SBS41_519,GH_F0-Weekday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX38,GH_F0-Weekday-086600_BX238_14,GH_F0-Weekday,NORWOOD 205 ST STATION via GUNHILL,1,BX380111,0.0,0
BX42,GH_F0-Weekday-086700_BX402_22,GH_F0-Weekday,THROGGS NECK HARDING AV via TREMONT,0,BX420149,0.0,0
BX4,GH_F0-Weekday-086700_BX44A_118,GH_F0-Weekday,THE HUB 3 AV via WESTCHESTER AV,1,BX040086,0.0,0
BX12+,GH_F0-Weekday-086700_SBS12_230,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX26,GH_F0-Weekday-086800_BX26_117,GH_F0-Weekday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX24,GH_F0-Weekday-086800_BX5_307,GH_F0-Weekday,COUNTRY CLUB via PELHAM BAY,0,BX240072,0.0,0
BX5,GH_F0-Weekday-086900_BX12_9,GH_F0-Weekday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX22,GH_F0-Weekday-086900_BX22_25,GH_F0-Weekday,CASTLE HILL ZEREGA AV,1,BX220112,0.0,0
BX29,GH_F0-Weekday-086900_BX29_504,GH_F0-Weekday,CO-OP CITY BAY PLAZA,1,BX290060,0.0,0
BX12+,GH_F0-Weekday-086900_SBS12_213,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX16,GH_F0-Weekday-087000_BX16_13,GH_F0-Weekday,NORWOOD 205 ST STA via MUNDY LA,1,BX160106,0.0,0
BX26,GH_F0-Weekday-087000_BX26_109,GH_F0-Weekday,CO-OP CITY EARHART LANE via ALLERTON AV,0,BX260071,0.0,0
BX41,GH_F0-Weekday-087000_BX41_12,GH_F0-Weekday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX24,GH_F0-Weekday-087000_BX5_304,GH_F0-Weekday,HUTCHINSON METRO CENTER,1,BX240086,0.0,0
BX29,GH_F0-Weekday-087000_BX5_312,GH_F0-Weekday,CITY ISLAND,0,BX290067,0.0,0
BX5,GH_F0-Weekday-087000_BX5_315,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX12+,GH_F0-Weekday-087200_SBS12_206,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX22,GH_F0-Weekday-087300_BX22_26,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,0,BX220111,0.0,0
BX12,GH_F0-Weekday-087400_BX12_15,GH_F0-Weekday,PELHAM BAY,0,BX121521,0.0,0
BX12,GH_F0-Weekday-087400_BX12_17,GH_F0-Weekday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121525,0.0,0
BX41,GH_F0-Weekday-087400_BX41_6,GH_F0-Weekday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX4,GH_F0-Weekday-087500_BX44A_114,GH_F0-Weekday,WESTCHTR SQ via WESTCHTR AV,0,BX040204,0.0,0
BX12+,GH_F0-Weekday-087500_SBS12_211,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX30,GH_F0-Weekday-087600_BX30_204,GH_F0-Weekday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX40,GH_F0-Weekday-087600_BX402_36,GH_F0-Weekday,RIVER PARK TOWER via TREMONT,1,BX400112,0.0,0
BX4A,GH_F0-Weekday-087600_BX44A_113,GH_F0-Weekday,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0063,0.0,0
BX41+,GH_F0-Weekday-087600_SBS41_520,GH_F0-Weekday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX38,GH_F0-Weekday-087700_BX238_25,GH_F0-Weekday,CO-OP CITY BAY PLAZA via GUNHILL,0,BX380083,0.0,0
BX41+,GH_F0-Weekday-087700_SBS41_522,GH_F0-Weekday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX5,GH_F0-Weekday-087800_BX24_404,GH_F0-Weekday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX5,GH_F0-Weekday-087800_BX5_306,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX12+,GH_F0-Weekday-087800_SBS12_229,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX40,GH_F0-Weekday-087900_BX402_19,GH_F0-Weekday,THROGGS NECK FORT SCHUYLR via TREMONT,0,BX400134,0.0,0
BX16,GH_F0-Weekday-088000_BX16_11,GH_F0-Weekday,PELHAM ROPES AV via MUNDY LA,0,BX160101,0.0,0
BX34,GH_F0-Weekday-088000_BX16_8,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,1,BX340045,0.0,0
BX28,GH_F0-Weekday-088000_BX238_32,GH_F0-Weekday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280289,0.0,0
BX28,GH_F0-Weekday-088000_BX238_36,GH_F0-Weekday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280271,0.0,0
BX30,GH_F0-Weekday-088000_BX26_104,GH_F0-Weekday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX34,GH_F0-Weekday-088000_BX34_103,GH_F0-Weekday,WOODLAWN KATONAH AV,0,BX340047,0.0,0
BX12+,GH_F0-Weekday-088000_SBS12_231,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX22,GH_F0-Weekday-088100_BX22_7,GH_F0-Weekday,CASTLE HILL ZEREGA AV,1,BX220112,0.0,0
BX38,GH_F0-Weekday-088200_BX238_27,GH_F0-Weekday,NORWOOD 205 ST STATION via GUNHILL,1,BX380111,0.0,0
BX41,GH_F0-Weekday-088200_BX41_15,GH_F0-Weekday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX26,GH_F0-Weekday-088300_BX238_16,GH_F0-Weekday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX42,GH_F0-Weekday-088400_BX402_26,GH_F0-Weekday,RIVER PARK TOWER via TREMONT,1,BX420119,0.0,0
BX12+,GH_F0-Weekday-088400_SBS12_233,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX16,GH_F0-Weekday-088500_BX16_10,GH_F0-Weekday,NORWOOD 205 ST STA via MUNDY LA,1,BX160106,0.0,0
BX22,GH_F0-Weekday-088500_BX22_8,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,0,BX220111,0.0,0
BX26,GH_F0-Weekday-088500_BX26_116,GH_F0-Weekday,CO-OP CITY EARHART LANE via ALLERTON AV,0,BX260071,0.0,0
BX12,GH_F0-Weekday-088600_BX29_503,GH_F0-Weekday,PELHAM BAY,0,BX121521,0.0,0
BX41,GH_F0-Weekday-088600_BX41_18,GH_F0-Weekday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX12,GH_F0-Weekday-088600_BX5_305,GH_F0-Weekday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121525,0.0,0
BX12+,GH_F0-Weekday-088600_SBS12_215,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX5,GH_F0-Weekday-088700_BX24_403,GH_F0-Weekday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX4A,GH_F0-Weekday-088700_BX402_17,GH_F0-Weekday,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0179,0.0,0
BX5,GH_F0-Weekday-088700_BX5_303,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX41+,GH_F0-Weekday-088800_SBS41_521,GH_F0-Weekday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX29,GH_F0-Weekday-088900_BX29_505,GH_F0-Weekday,CO-OP CITY BAY PLAZA,1,BX290060,0.0,0
BX41+,GH_F0-Weekday-088900_SBS41_517,GH_F0-Weekday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX38,GH_F0-Weekday-089000_BX238_24,GH_F0-Weekday,CO-OP CITY BAY PLAZA via GUNHILL,0,BX380083,0.0,0
BX29,GH_F0-Weekday-089000_BX5_314,GH_F0-Weekday,CITY ISLAND,0,BX290067,0.0,0
BX12+,GH_F0-Weekday-089000_SBS12_232,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX30,GH_F0-Weekday-089100_BX30_206,GH_F0-Weekday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX4,GH_F0-Weekday-089100_BX44A_110,GH_F0-Weekday,THE HUB 3 AV via WESTCHESTER AV,1,BX040086,0.0,0
BX42,GH_F0-Weekday-089100_BX44A_117,GH_F0-Weekday,THROGGS NECK HARDING AV via TREMONT,0,BX420149,0.0,0
BX12+,GH_F0-Weekday-089100_SBS12_237,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX22,GH_F0-Weekday-089300_BX22_9,GH_F0-Weekday,CASTLE HILL ZEREGA AV,1,BX220112,0.0,0
BX41,GH_F0-Weekday-089400_BX41_9,GH_F0-Weekday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX16,GH_F0-Weekday-089500_BX16_19,GH_F0-Weekday,PELHAM ROPES AV via MUNDY LA,0,BX160101,0.0,0
BX28,GH_F0-Weekday-089500_BX238_28,GH_F0-Weekday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280289,0.0,0
BX30,GH_F0-Weekday-089500_BX30_209,GH_F0-Weekday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX5,GH_F0-Weekday-089500_BX5_316,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX5,GH_F0-Weekday-089500_BX5_322,GH_F0-Weekday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX28,GH_F0-Weekday-089600_BX238_31,GH_F0-Weekday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280271,0.0,0
BX12+,GH_F0-Weekday-089600_SBS12_223,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX22,GH_F0-Weekday-089700_BX22_23,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,0,BX220111,0.0,0
BX24,GH_F0-Weekday-089700_BX24_402,GH_F0-Weekday,COUNTRY CLUB via PELHAM BAY,0,BX240072,0.0,0
BX12+,GH_F0-Weekday-089700_SBS12_227,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX12,GH_F0-Weekday-089800_BX12_14,GH_F0-Weekday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121525,0.0,0
BX26,GH_F0-Weekday-089800_BX238_17,GH_F0-Weekday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX38,GH_F0-Weekday-089800_BX26_102,GH_F0-Weekday,NORWOOD 205 ST STATION via GUNHILL,1,BX380111,0.0,0
BX41,GH_F0-Weekday-089800_BX41_11,GH_F0-Weekday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX12,GH_F0-Weekday-089800_BX5_320,GH_F0-Weekday,PELHAM BAY,0,BX121521,0.0,0
BX4,GH_F0-Weekday-089900_BX402_16,GH_F0-Weekday,WESTCHTR SQ via WESTCHTR AV,0,BX040204,0.0,0
BX16,GH_F0-Weekday-090000_BX16_18,GH_F0-Weekday,NORWOOD 205 ST STA via MUNDY LA,1,BX160106,0.0,0
BX26,GH_F0-Weekday-090000_BX30_205,GH_F0-Weekday,CO-OP CITY EARHART LANE via ALLERTON AV,0,BX260071,0.0,0
BX34,GH_F0-Weekday-090000_BX34_105,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,1,BX340045,0.0,0
BX34,GH_F0-Weekday-090000_BX34_109,GH_F0-Weekday,WOODLAWN KATONAH AV,0,BX340047,0.0,0
BX40,GH_F0-Weekday-090000_BX402_32,GH_F0-Weekday,RIVER PARK TOWER via TREMONT,1,BX400112,0.0,0
BX4A,GH_F0-Weekday-090000_BX44A_116,GH_F0-Weekday,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0063,0.0,0
BX24,GH_F0-Weekday-090000_BX5_307,GH_F0-Weekday,HUTCHINSON METRO CENTER,1,BX240086,0.0,0
BX41+,GH_F0-Weekday-090000_SBS41_515,GH_F0-Weekday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX12+,GH_F0-Weekday-090100_SBS12_238,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX41+,GH_F0-Weekday-090100_SBS41_518,GH_F0-Weekday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX40,GH_F0-Weekday-090300_BX402_25,GH_F0-Weekday,THROGGS NECK FORT SCHUYLR via TREMONT,0,BX400134,0.0,0
BX12+,GH_F0-Weekday-090300_SBS12_236,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX5,GH_F0-Weekday-090400_BX5_308,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX22,GH_F0-Weekday-090500_BX22_6,GH_F0-Weekday,CASTLE HILL ZEREGA AV,1,BX220112,0.0,0
BX38,GH_F0-Weekday-090500_BX238_33,GH_F0-Weekday,CO-OP CITY BAY PLAZA via GUNHILL,0,BX380083,0.0,0
BX5,GH_F0-Weekday-090500_BX5_309,GH_F0-Weekday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX30,GH_F0-Weekday-090600_BX238_20,GH_F0-Weekday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX41,GH_F0-Weekday-090600_BX41_16,GH_F0-Weekday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX12+,GH_F0-Weekday-090600_SBS12_241,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX42,GH_F0-Weekday-090800_BX402_34,GH_F0-Weekday,RIVER PARK TOWER via TREMONT,1,BX420119,0.0,0
BX22,GH_F0-Weekday-090900_BX22_10,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,0,BX220111,0.0,0
BX29,GH_F0-Weekday-090900_BX5_312,GH_F0-Weekday,CO-OP CITY BAY PLAZA,1,BX290060,0.0,0
BX12+,GH_F0-Weekday-090900_SBS12_228,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX12,GH_F0-Weekday-091000_BX12_13,GH_F0-Weekday,PELHAM BAY,0,BX121521,0.0,0
BX12,GH_F0-Weekday-091000_BX12_16,GH_F0-Weekday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121525,0.0,0
BX16,GH_F0-Weekday-091000_BX16_20,GH_F0-Weekday,PELHAM ROPES AV via MUNDY LA,0,BX160101,0.0,0
BX28,GH_F0-Weekday-091000_BX238_13,GH_F0-Weekday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280289,0.0,0
BX29,GH_F0-Weekday-091000_BX29_504,GH_F0-Weekday,CITY ISLAND,0,BX290067,0.0,0
BX30,GH_F0-Weekday-091000_BX30_219,GH_F0-Weekday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX41,GH_F0-Weekday-091000_BX41_17,GH_F0-Weekday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX4A,GH_F0-Weekday-091100_BX402_38,GH_F0-Weekday,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0179,0.0,0
BX28,GH_F0-Weekday-091200_BX238_34,GH_F0-Weekday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280271,0.0,0
BX5,GH_F0-Weekday-091200_BX5_319,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX41+,GH_F0-Weekday-091200_SBS41_523,GH_F0-Weekday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX26,GH_F0-Weekday-091300_BX30_203,GH_F0-Weekday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX41+,GH_F0-Weekday-091300_SBS41_513,GH_F0-Weekday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX38,GH_F0-Weekday-091400_BX238_10,GH_F0-Weekday,NORWOOD 205 ST STATION via GUNHILL,1,BX380111,0.0,0
BX5,GH_F0-Weekday-091500_BX12_11,GH_F0-Weekday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX16,GH_F0-Weekday-091500_BX16_12,GH_F0-Weekday,NORWOOD 205 ST STA via MUNDY LA,1,BX160106,0.0,0
BX26,GH_F0-Weekday-091500_BX26_118,GH_F0-Weekday,CO-OP CITY EARHART LANE via ALLERTON AV,0,BX260071,0.0,0
BX42,GH_F0-Weekday-091500_BX44A_115,GH_F0-Weekday,THROGGS NECK HARDING AV via TREMONT,0,BX420149,0.0,0
BX4,GH_F0-Weekday-091500_BX44A_119,GH_F0-Weekday,THE HUB 3 AV via WESTCHESTER AV,1,BX040086,0.0,0
BX12+,GH_F0-Weekday-091500_SBS12_222,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX12+,GH_F0-Weekday-091500_SBS12_234,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX22,GH_F0-Weekday-091700_BX22_27,GH_F0-Weekday,CASTLE HILL ZEREGA AV,1,BX220112,0.0,0
BX30,GH_F0-Weekday-091800_BX30_207,GH_F0-Weekday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX41,GH_F0-Weekday-091800_BX41_10,GH_F0-Weekday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX34,GH_F0-Weekday-092000_BX16_8,GH_F0-Weekday,WOODLAWN KATONAH AV,0,BX340047,0.0,0
BX38,GH_F0-Weekday-092000_BX26_106,GH_F0-Weekday,CO-OP CITY BAY PLAZA via GUNHILL,0,BX380083,0.0,0
BX34,GH_F0-Weekday-092000_BX34_103,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,1,BX340045,0.0,0
BX22,GH_F0-Weekday-092100_BX22_25,GH_F0-Weekday,FORDHAM CENTER VALENTINE AV,0,BX220111,0.0,0
BX5,GH_F0-Weekday-092100_BX5_317,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX12+,GH_F0-Weekday-092100_SBS12_209,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX12+,GH_F0-Weekday-092100_SBS12_220,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX12,GH_F0-Weekday-092200_BX12_15,GH_F0-Weekday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121525,0.0,0
BX12,GH_F0-Weekday-092200_BX12_17,GH_F0-Weekday,PELHAM BAY,0,BX121521,0.0,0
BX41,GH_F0-Weekday-092200_BX41_8,GH_F0-Weekday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX4,GH_F0-Weekday-092300_BX44A_118,GH_F0-Weekday,WESTCHTR SQ via WESTCHTR AV,0,BX040204,0.0,0
BX40,GH_F0-Weekday-092400_BX402_14,GH_F0-Weekday,RIVER PARK TOWER via TREMONT,1,BX400112,0.0,0
BX4A,GH_F0-Weekday-092400_BX44A_114,GH_F0-Weekday,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0063,0.0,0
BX41+,GH_F0-Weekday-092400_SBS41_524,GH_F0-Weekday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX16,GH_F0-Weekday-092500_BX16_13,GH_F0-Weekday,PELHAM ROPES AV via MUNDY LA,0,BX160101,0.0,0
BX28,GH_F0-Weekday-092500_BX238_15,GH_F0-Weekday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280289,0.0,0
BX30,GH_F0-Weekday-092500_BX30_222,GH_F0-Weekday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX5,GH_F0-Weekday-092500_BX5_324,GH_F0-Weekday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX41+,GH_F0-Weekday-092500_SBS41_520,GH_F0-Weekday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX12+,GH_F0-Weekday-092600_SBS12_244,GH_F0-Weekday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX40,GH_F0-Weekday-092700_BX402_18,GH_F0-Weekday,THROGGS NECK FORT SCHUYLR via TREMONT,0,BX400134,0.0,0
BX24,GH_F0-Weekday-092700_BX5_304,GH_F0-Weekday,COUNTRY CLUB via PELHAM BAY,0,BX240072,0.0,0
BX12+,GH_F0-Weekday-092700_SBS12_235,GH_F0-Weekday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX28,GH_F0-Weekday-092800_BX26_103,GH_F0-Weekday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280271,0.0,0
BX26,GH_F0-Weekday-092800_BX26_109,GH_F0-Weekday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX5,GH_F0-Weekday-092900_BX12_10,GH_F0-Weekday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
